event_id,employee_id,timestamp,device_id,login_type,is_after_hours,location,is_known_device
78aee970-04b4-4eb9,EMP115,2026-05-27 09:48:59,DEV-115-101,Interactive,False,San Francisco,True
288e8dff-759e-4646,EMP124,2026-05-27 08:01:49,DEV-124-101,Interactive,False,Tokyo,True
99a81e5c-309c-4456,EMP125,2026-05-27 10:34:54,DEV-125-101,Interactive,False,Bengaluru,True
55a643c4-3a8d-4336,EMP126,2026-05-27 08:24:07,DEV-126-101,Interactive,False,London,True
8ef614d3-4d7a-4cbd,EMP131,2026-05-27 10:36:58,DEV-131-101,Interactive,False,Bengaluru,True
78527831-2401-4ff3,EMP132,2026-05-27 09:11:44,DEV-132-101,Interactive,False,Bengaluru,True
433ebc64-cc2b-42f5,EMP137,2026-05-27 08:39:00,DEV-137-101,Interactive,False,Bengaluru,True
4ec959a5-901f-4256,EMP143,2026-05-27 08:23:24,DEV-143-101,Interactive,False,Bengaluru,True
3c931a7a-1d0e-4a24,EMP148,2026-05-27 10:32:31,DEV-148-101,Interactive,False,Tokyo,True
f91bb6ac-d64f-43e7,EMP002,2026-05-28 09:39:42,DEV-002-101,Interactive,False,New York,True
db9d75f3-ed5e-4e13,EMP007,2026-05-28 10:06:32,DEV-007-101,Interactive,False,New York,True
6327c3be-7752-4e0d,EMP009,2026-05-28 09:28:26,DEV-009-101,Interactive,False,London,True
c970b4a2-3645-4dbf,EMP017,2026-05-28 10:56:11,DEV-017-101,Interactive,False,London,True
9ca20118-72f9-42bb,EMP018,2026-05-28 08:21:13,DEV-018-101,Interactive,False,New York,True
46baa7bf-529a-4440,EMP024,2026-05-28 08:08:29,DEV-024-101,Interactive,False,London,True
80377c76-b9d1-48c1,EMP027,2026-05-28 10:32:11,DEV-027-101,Interactive,False,San Francisco,True
11d66c13-db4a-40ef,EMP032,2026-05-28 10:22:17,DEV-032-101,Interactive,False,New York,True
0c259f9c-7b5e-4cd6,EMP033,2026-05-28 09:27:06,DEV-033-101,Interactive,False,Tokyo,True
f54fbb98-ef89-4c3e,EMP036,2026-05-28 09:05:34,DEV-036-101,Interactive,False,Bengaluru,True
176a9592-6ea3-45c7,EMP040,2026-05-28 10:06:33,DEV-040-101,Interactive,False,Tokyo,True
e2250b42-0dff-4dc9,EMP041,2026-05-28 10:59:01,DEV-041-101,Interactive,False,Bengaluru,True
d10ad958-46c3-40f9,EMP043,2026-05-28 08:39:13,DEV-043-101,Interactive,False,New York,True
049ac54c-5a81-4961,EMP046,2026-05-28 09:37:07,DEV-046-101,Interactive,False,San Francisco,True
6533b9e3-9e3c-4ec7,EMP055,2026-05-28 10:08:58,DEV-055-101,Interactive,False,London,True
3cfa6c77-5157-4db4,EMP060,2026-05-28 10:13:22,DEV-060-101,Interactive,False,Tokyo,True
f34e5d47-179f-46a7,EMP062,2026-05-28 08:19:28,DEV-062-101,Interactive,False,London,True
da41bc84-fab6-4fd4,EMP064,2026-05-28 09:45:48,DEV-064-101,Interactive,False,Bengaluru,True
a94040f9-f6b7-4627,EMP065,2026-05-28 09:03:56,DEV-065-101,Interactive,False,San Francisco,True
373b1fc6-ec63-4af2,EMP069,2026-05-28 10:58:19,DEV-069-101,Interactive,False,New York,True
8fa4e4d0-883f-433c,EMP070,2026-05-28 10:26:01,DEV-070-101,Interactive,False,London,True
8efc5c7d-ddf5-4c03,EMP071,2026-05-28 08:56:19,DEV-071-101,Interactive,False,Bengaluru,True
8aa0d4b9-3e76-419c,EMP076,2026-05-28 10:04:54,DEV-076-101,Interactive,False,San Francisco,True
89fd79d9-53e0-41b2,EMP078,2026-05-28 09:48:47,DEV-078-101,Interactive,False,London,True
5e98e14b-575d-4f04,EMP079,2026-05-28 10:33:31,DEV-079-101,Interactive,False,San Francisco,True
16fde6de-7c66-422e,EMP080,2026-05-28 08:27:43,DEV-080-101,Interactive,False,San Francisco,True
bb2fdd26-0eef-47d2,EMP087,2026-05-28 09:25:13,DEV-087-101,Interactive,False,New York,True
231532cd-bb0a-4bf4,EMP089,2026-05-28 09:36:44,DEV-089-101,Interactive,False,London,True
7509739f-5104-4749,EMP097,2026-05-28 10:38:28,DEV-097-101,Interactive,False,Bengaluru,True
6b11b3ac-2b50-425b,EMP100,2026-05-28 08:47:51,DEV-100-101,Interactive,False,New York,True
93ddbe71-33a1-45a5,EMP101,2026-05-28 10:53:31,DEV-101-101,Interactive,False,New York,True
7594b22b-6d18-4b52,EMP106,2026-05-28 10:34:55,DEV-106-101,Interactive,False,New York,True
ba44037d-1fd3-40d9,EMP107,2026-05-28 10:18:34,DEV-107-101,Interactive,False,New York,True
ada4bb32-6c53-4914,EMP110,2026-05-28 10:21:40,DEV-110-101,Interactive,False,Tokyo,True
1d991320-fbb2-4047,EMP111,2026-05-28 10:22:32,DEV-111-101,Interactive,False,New York,True
3787c55f-0c15-4677,EMP112,2026-05-28 08:41:07,DEV-112-101,Interactive,False,London,True
740795c3-a246-4e0e,EMP115,2026-05-28 08:27:04,DEV-115-101,Interactive,False,San Francisco,True
027ff8b2-ed20-425b,EMP121,2026-05-28 09:25:11,DEV-121-101,Interactive,False,Bengaluru,True
08c73f9a-a075-4e8d,EMP122,2026-05-28 09:54:43,DEV-122-101,Interactive,False,Bengaluru,True
67c76556-3bb0-4b86,EMP135,2026-05-28 10:14:07,DEV-135-101,Interactive,False,London,True
3b5a4824-1c02-4e87,EMP142,2026-05-28 08:05:22,DEV-142-101,Interactive,False,San Francisco,True
72c70500-bb07-48e6,EMP143,2026-05-28 10:23:17,DEV-143-101,Interactive,False,Bengaluru,True
833729bc-f25f-4821,EMP149,2026-05-28 08:21:11,DEV-149-101,Interactive,False,New York,True
9bfa2fab-f5ba-4fbb,EMP005,2026-05-29 08:57:50,DEV-005-101,Interactive,False,San Francisco,True
efab0c3b-3710-46aa,EMP008,2026-05-29 10:17:22,DEV-008-101,Interactive,False,London,True
40c548b2-d0c1-41c1,EMP015,2026-05-29 10:56:08,DEV-015-101,Interactive,False,Bengaluru,True
c6f9bdbb-c9a3-45a1,EMP017,2026-05-29 10:27:04,DEV-017-101,Interactive,False,London,True
ed97bddd-3c5c-483a,EMP021,2026-05-29 10:08:07,DEV-021-101,Interactive,False,San Francisco,True
a6b696d3-46c4-4706,EMP024,2026-05-29 08:18:51,DEV-024-101,Interactive,False,London,True
36d12ed6-08b5-46e6,EMP028,2026-05-29 08:46:25,DEV-028-101,Interactive,False,Bengaluru,True
f4f0f6ea-fec7-4ec1,EMP034,2026-05-29 08:07:15,DEV-034-101,Interactive,False,Tokyo,True
b32c727e-0f27-4bde,EMP039,2026-05-29 10:00:50,DEV-039-101,Interactive,False,San Francisco,True
718281a7-fe32-4e89,EMP044,2026-05-29 10:33:11,DEV-044-101,Interactive,False,San Francisco,True
1759ba1d-69f2-4afd,EMP053,2026-05-29 10:14:05,DEV-053-101,Interactive,False,San Francisco,True
c9de2cba-3c28-4c2c,EMP059,2026-05-29 09:48:59,DEV-059-101,Interactive,False,Tokyo,True
6d975977-ffd5-4345,EMP065,2026-05-29 10:01:09,DEV-065-101,Interactive,False,San Francisco,True
049577e2-4777-4478,EMP066,2026-05-29 08:14:55,DEV-066-101,Interactive,False,London,True
660c0f55-8317-441f,EMP069,2026-05-29 10:55:31,DEV-069-101,Interactive,False,New York,True
e97e5a6c-20bf-4f31,EMP071,2026-05-29 10:05:54,DEV-071-101,Interactive,False,Bengaluru,True
45b74edb-87c3-433d,EMP073,2026-05-29 10:43:34,DEV-073-101,Interactive,False,London,True
87508099-de64-4719,EMP074,2026-05-29 08:41:29,DEV-074-101,Interactive,False,New York,True
6527318b-def2-4b56,EMP081,2026-05-29 08:30:49,DEV-081-101,Interactive,False,New York,True
4933893d-4c63-43ed,EMP084,2026-05-29 09:00:15,DEV-084-101,Interactive,False,San Francisco,True
97e4af2c-5bfb-4166,EMP085,2026-05-29 09:46:30,DEV-085-101,Interactive,False,London,True
3758a4f0-bc8f-42d7,EMP087,2026-05-29 10:44:53,DEV-087-101,Interactive,False,New York,True
6f5022d5-3cf3-4205,EMP089,2026-05-29 10:53:19,DEV-089-101,Interactive,False,London,True
5a1d2d6d-39c3-4fdb,EMP090,2026-05-29 10:23:35,DEV-090-101,Interactive,False,Bengaluru,True
cce52264-9395-4237,EMP095,2026-05-29 09:22:49,DEV-095-101,Interactive,False,San Francisco,True
44dcb671-308b-45a3,EMP096,2026-05-29 08:19:01,DEV-096-101,Interactive,False,London,True
d056b915-59ee-42ce,EMP099,2026-05-29 08:38:08,DEV-099-101,Interactive,False,New York,True
36e55319-093b-42fd,EMP106,2026-05-29 09:40:17,DEV-106-101,Interactive,False,New York,True
85e2f6d3-6754-4dcc,EMP107,2026-05-29 09:54:00,DEV-107-101,Interactive,False,New York,True
d2b3914f-9a25-42bc,EMP108,2026-05-29 08:49:38,DEV-108-101,Interactive,False,New York,True
64c003fe-1f30-4e27,EMP113,2026-05-29 08:01:15,DEV-113-101,Interactive,False,San Francisco,True
d374ea42-3094-4921,EMP116,2026-05-29 10:55:03,DEV-116-101,Interactive,False,San Francisco,True
80a48776-97c3-4728,EMP119,2026-05-29 08:56:39,DEV-119-101,Interactive,False,San Francisco,True
42328201-825a-4f23,EMP122,2026-05-29 09:18:34,DEV-122-101,Interactive,False,Bengaluru,True
87b71639-f159-40a8,EMP123,2026-05-29 10:57:30,DEV-123-101,Interactive,False,London,True
2bdcbbf7-c8c1-49b9,EMP124,2026-05-29 09:31:42,DEV-124-101,Interactive,False,Tokyo,True
85cd04fa-f4d9-40d3,EMP130,2026-05-29 09:12:48,DEV-130-101,Interactive,False,Bengaluru,True
d19636ad-3ab2-4e95,EMP131,2026-05-29 10:47:03,DEV-131-101,Interactive,False,Bengaluru,True
354a05e3-7c78-459a,EMP140,2026-05-29 08:38:54,DEV-140-101,Interactive,False,New York,True
e135d11f-7dfe-449d,EMP143,2026-05-29 10:22:50,DEV-143-101,Interactive,False,Bengaluru,True
a1de14bd-436f-47c3,EMP144,2026-05-29 09:40:10,DEV-144-101,Interactive,False,New York,True
00e893fc-5574-472a,EMP145,2026-05-29 10:15:54,DEV-145-101,Interactive,False,New York,True
2771c885-1ba4-4f83,EMP147,2026-05-29 10:04:43,DEV-147-101,Interactive,False,London,True
60e26041-76cd-403c,EMP149,2026-05-29 09:22:06,DEV-149-101,Interactive,False,New York,True
bfbf50fc-08e6-4460,EMP030,2026-05-30 11:30:43,DEV-030-101,Interactive,False,Bengaluru,True
5f8784d2-fe2c-493f,EMP032,2026-05-30 10:14:57,DEV-032-101,Interactive,False,New York,True
9f09ed8f-c0e0-4472,EMP065,2026-05-30 13:44:04,DEV-065-101,Interactive,False,San Francisco,True
636d8379-70d8-45fd,EMP073,2026-05-30 10:01:41,DEV-073-101,Interactive,False,London,True
fea02a48-05c0-4e4a,EMP102,2026-05-30 11:04:50,DEV-102-101,Interactive,False,Bengaluru,True
586626b3-0641-47ff,EMP015,2026-05-31 12:24:02,DEV-015-101,Interactive,False,Bengaluru,True
c7e9b713-014a-43b6,EMP032,2026-05-31 12:26:36,DEV-032-101,Interactive,False,New York,True
4876f5ae-84bc-4d70,EMP005,2026-06-01 09:52:49,DEV-005-101,Interactive,False,San Francisco,True
8f57729c-c12e-4fb2,EMP010,2026-06-01 08:10:39,DEV-010-101,Interactive,False,New York,True
e8e93f98-138c-43a2,EMP013,2026-06-01 10:55:32,DEV-013-101,Interactive,False,New York,True
3cb04875-d63a-47c0,EMP014,2026-06-01 08:19:21,DEV-014-101,Interactive,False,London,True
3573f483-83bf-4c87,EMP016,2026-06-01 08:45:31,DEV-016-101,Interactive,False,Bengaluru,True
ea4225be-f92b-4f33,EMP021,2026-06-01 09:21:24,DEV-021-101,Interactive,False,San Francisco,True
6833b885-5b4f-4275,EMP031,2026-06-01 08:47:39,DEV-031-101,Interactive,False,Tokyo,True
9f5e63d5-6b7e-4e2c,EMP036,2026-06-01 10:46:30,DEV-036-101,Interactive,False,Bengaluru,True
27a64cce-8fde-4904,EMP047,2026-06-01 08:37:47,DEV-047-101,Interactive,False,New York,True
c536cf8d-793d-4295,EMP048,2026-06-01 08:57:21,DEV-048-101,Interactive,False,Bengaluru,True
fde7724b-b9c8-4faf,EMP052,2026-06-01 10:02:36,DEV-052-101,Interactive,False,London,True
5621c333-db50-4862,EMP054,2026-06-01 09:08:28,DEV-054-101,Interactive,False,Tokyo,True
2eca895f-0e4d-420c,EMP055,2026-06-01 10:37:40,DEV-055-101,Interactive,False,London,True
8999f577-28f0-47be,EMP057,2026-06-01 09:14:59,DEV-057-101,Interactive,False,Tokyo,True
5145fcdc-b5a9-4045,EMP064,2026-06-01 10:02:31,DEV-064-101,Interactive,False,Bengaluru,True
665afa6f-f87d-4835,EMP066,2026-06-01 10:10:18,DEV-066-101,Interactive,False,London,True
29dd9e2c-6533-4613,EMP068,2026-06-01 10:31:42,DEV-068-101,Interactive,False,Bengaluru,True
8eac72ad-861b-4560,EMP069,2026-06-01 10:35:47,DEV-069-101,Interactive,False,New York,True
e9c86848-7d1d-40d7,EMP070,2026-06-01 09:49:01,DEV-070-101,Interactive,False,London,True
d725c471-6f8c-45b8,EMP078,2026-06-01 10:14:38,DEV-078-101,Interactive,False,London,True
8790e058-977d-4170,EMP080,2026-06-01 10:39:22,DEV-080-101,Interactive,False,San Francisco,True
d2e7f12b-63dd-4c0f,EMP081,2026-06-01 09:13:24,DEV-081-101,Interactive,False,New York,True
d72eea4b-b87b-4f32,EMP083,2026-06-01 09:20:20,DEV-083-101,Interactive,False,Tokyo,True
f7f37c7e-93d5-4ec8,EMP086,2026-06-01 09:52:10,DEV-086-101,Interactive,False,San Francisco,True
3f767c78-aa2e-4b3c,EMP090,2026-06-01 10:30:31,DEV-090-101,Interactive,False,Bengaluru,True
f5d088c7-4e48-4c05,EMP091,2026-06-01 10:39:13,DEV-091-101,Interactive,False,London,True
6c3c990d-65c8-410b,EMP102,2026-06-01 09:18:55,DEV-102-101,Interactive,False,Bengaluru,True
c6cd2825-bf40-4152,EMP105,2026-06-01 08:26:37,DEV-105-101,Interactive,False,London,True
0149658a-9483-4ad6,EMP107,2026-06-01 10:18:28,DEV-107-101,Interactive,False,New York,True
bb2ad402-0300-4c19,EMP114,2026-06-01 08:22:15,DEV-114-101,Interactive,False,London,True
209ece22-febe-4545,EMP116,2026-06-01 10:18:45,DEV-116-101,Interactive,False,San Francisco,True
06a8ee27-7577-4f2b,EMP119,2026-06-01 09:23:09,DEV-119-101,Interactive,False,San Francisco,True
6b001213-1518-4e0a,EMP122,2026-06-01 09:37:37,DEV-122-101,Interactive,False,Bengaluru,True
1ec18dac-1dcb-455d,EMP127,2026-06-01 08:44:56,DEV-127-101,Interactive,False,San Francisco,True
dec166ea-d054-4a18,EMP137,2026-06-01 09:27:34,DEV-137-101,Interactive,False,Bengaluru,True
2bb6682e-df8d-4976,EMP140,2026-06-01 09:58:00,DEV-140-101,Interactive,False,New York,True
f4c7289b-eae1-4ea9,EMP144,2026-06-01 10:38:13,DEV-144-101,Interactive,False,New York,True
476c5d26-95cd-4fda,EMP145,2026-06-01 09:23:52,DEV-145-101,Interactive,False,New York,True
f6b1e5e0-1ff7-4931,EMP147,2026-06-01 09:46:30,DEV-147-101,Interactive,False,London,True
614ab0e6-77d9-466f,EMP003,2026-06-02 08:02:26,DEV-003-101,Interactive,False,Bengaluru,True
42cc2ed7-8178-4e78,EMP004,2026-06-02 08:55:27,DEV-004-101,Interactive,False,New York,True
5608904f-c880-43f3,EMP013,2026-06-02 09:51:28,DEV-013-101,Interactive,False,New York,True
6d6ae629-fa55-4b95,EMP015,2026-06-02 08:43:37,DEV-015-101,Interactive,False,Bengaluru,True
61e5636c-9111-43d1,EMP016,2026-06-02 08:00:36,DEV-016-101,Interactive,False,Bengaluru,True
253b4006-4f13-4800,EMP020,2026-06-02 09:42:37,DEV-020-101,Interactive,False,San Francisco,True
a7a19dee-552d-40dd,EMP026,2026-06-02 10:53:23,DEV-026-101,Interactive,False,San Francisco,True
1114ae6c-b331-4497,EMP028,2026-06-02 08:44:03,DEV-028-101,Interactive,False,Bengaluru,True
e1016c1b-4238-4945,EMP032,2026-06-02 08:20:10,DEV-032-101,Interactive,False,New York,True
0057467b-04a4-46aa,EMP034,2026-06-02 10:15:14,DEV-034-101,Interactive,False,Tokyo,True
507666ba-b708-4069,EMP039,2026-06-02 10:09:19,DEV-039-101,Interactive,False,San Francisco,True
36a39e9a-d578-40c0,EMP040,2026-06-02 10:44:34,DEV-040-101,Interactive,False,Tokyo,True
2f01b339-6471-4647,EMP041,2026-06-02 10:57:36,DEV-041-101,Interactive,False,Bengaluru,True
0b316563-865d-415f,EMP048,2026-06-02 08:38:57,DEV-048-101,Interactive,False,Bengaluru,True
a0e6a5df-b77c-4278,EMP050,2026-06-02 09:56:37,DEV-050-101,Interactive,False,New York,True
9ea74f02-86e5-4e45,EMP053,2026-06-02 08:05:23,DEV-053-101,Interactive,False,San Francisco,True
ea7bcd40-e9ac-4192,EMP057,2026-06-02 08:16:01,DEV-057-101,Interactive,False,Tokyo,True
6cd14169-3a87-42c5,EMP062,2026-06-02 08:52:46,DEV-062-101,Interactive,False,London,True
23abb140-7c1d-4f1f,EMP065,2026-06-02 10:10:17,DEV-065-101,Interactive,False,San Francisco,True
76b537de-e538-4feb,EMP066,2026-06-02 09:33:00,DEV-066-101,Interactive,False,London,True
bc3e4442-c834-4de4,EMP077,2026-06-02 09:18:49,DEV-077-101,Interactive,False,New York,True
13d9ca0f-60dd-4ab9,EMP084,2026-06-02 09:45:23,DEV-084-101,Interactive,False,San Francisco,True
13da7a4e-8ecb-48fb,EMP087,2026-06-02 08:18:10,DEV-087-101,Interactive,False,New York,True
72769fc3-690c-494a,EMP092,2026-06-02 08:35:23,DEV-092-101,Interactive,False,Bengaluru,True
d578e006-c47f-4a05,EMP093,2026-06-02 09:51:27,DEV-093-101,Interactive,False,San Francisco,True
1d6ed82d-09b3-4e27,EMP109,2026-06-02 08:22:38,DEV-109-101,Interactive,False,London,True
7c5148e9-1a87-488b,EMP110,2026-06-02 09:10:07,DEV-110-101,Interactive,False,Tokyo,True
1ba8a2b9-53a4-4e75,EMP113,2026-06-02 10:11:16,DEV-113-101,Interactive,False,San Francisco,True
5fac95a4-fb04-465c,EMP116,2026-06-02 10:17:20,DEV-116-101,Interactive,False,San Francisco,True
ea59acee-f00e-49a2,EMP119,2026-06-02 10:52:37,DEV-119-101,Interactive,False,San Francisco,True
a6c46f5a-1bd6-484e,EMP122,2026-06-02 10:36:10,DEV-122-101,Interactive,False,Bengaluru,True
dcfcd035-8786-49d0,EMP133,2026-06-02 10:16:01,DEV-133-101,Interactive,False,Bengaluru,True
07fbbee4-0ff1-4e26,EMP138,2026-06-02 10:44:39,DEV-138-101,Interactive,False,London,True
66283d3a-9755-4c97,EMP142,2026-06-02 08:04:25,DEV-142-101,Interactive,False,San Francisco,True
5aa6424f-dcef-4461,EMP147,2026-06-02 08:10:14,DEV-147-101,Interactive,False,London,True
8a2381da-edee-492e,EMP002,2026-06-03 09:06:43,DEV-002-101,Interactive,False,New York,True
b74ec37c-ec33-47bd,EMP003,2026-06-03 09:35:11,DEV-003-101,Interactive,False,Bengaluru,True
b797769b-a72b-45b5,EMP004,2026-06-03 08:29:59,DEV-004-101,Interactive,False,New York,True
39b859b0-5039-4ffb,EMP005,2026-06-03 09:13:43,DEV-005-101,Interactive,False,San Francisco,True
faa576a8-ba7d-443e,EMP007,2026-06-03 10:57:39,DEV-007-101,Interactive,False,New York,True
02be3aa1-964a-4d8c,EMP008,2026-06-03 08:14:35,DEV-008-101,Interactive,False,London,True
eeb0c9cb-bec3-4075,EMP017,2026-06-03 10:36:18,DEV-017-101,Interactive,False,London,True
8fbf9559-d1be-4671,EMP021,2026-06-03 09:09:38,DEV-021-101,Interactive,False,San Francisco,True
d4acdf3f-ed9b-4c40,EMP024,2026-06-03 08:10:01,DEV-024-101,Interactive,False,London,True
176340f0-9c53-4bbd,EMP029,2026-06-03 08:01:08,DEV-029-101,Interactive,False,New York,True
6eb95c78-4483-4e4b,EMP031,2026-06-03 10:41:45,DEV-031-101,Interactive,False,Tokyo,True
b2fec127-b055-4f64,EMP041,2026-06-03 08:38:54,DEV-041-101,Interactive,False,Bengaluru,True
48364392-962a-482c,EMP042,2026-06-03 09:56:19,DEV-042-101,Interactive,False,Tokyo,True
e07aa30d-9928-4458,EMP043,2026-06-03 09:44:12,DEV-043-101,Interactive,False,New York,True
de6472d8-915d-4589,EMP044,2026-06-03 09:16:49,DEV-044-101,Interactive,False,San Francisco,True
1ccd592d-e8bf-46af,EMP047,2026-06-03 08:47:31,DEV-047-101,Interactive,False,New York,True
8bb11e5f-4edf-4358,EMP051,2026-06-03 09:20:05,DEV-051-101,Interactive,False,Bengaluru,True
456ff5d4-c727-41ed,EMP055,2026-06-03 09:21:42,DEV-055-101,Interactive,False,London,True
b34a00fa-4c84-4e1d,EMP064,2026-06-03 10:15:21,DEV-064-101,Interactive,False,Bengaluru,True
1932589f-d5bd-4633,EMP069,2026-06-03 08:38:43,DEV-069-101,Interactive,False,New York,True
ae336638-b49a-41e7,EMP075,2026-06-03 09:06:04,DEV-075-101,Interactive,False,Bengaluru,True
22c35b88-54b7-428c,EMP084,2026-06-03 09:54:35,DEV-084-101,Interactive,False,San Francisco,True
3405f10e-cfa4-45fd,EMP087,2026-06-03 09:04:24,DEV-087-101,Interactive,False,New York,True
dca134b7-4b8a-4461,EMP089,2026-06-03 10:43:15,DEV-089-101,Interactive,False,London,True
495b375c-5838-4798,EMP096,2026-06-03 10:19:40,DEV-096-101,Interactive,False,London,True
8c9f1bc1-ca26-461d,EMP099,2026-06-03 09:39:14,DEV-099-101,Interactive,False,New York,True
ad7127af-e91e-4608,EMP101,2026-06-03 09:08:04,DEV-101-101,Interactive,False,New York,True
3963d71d-fc75-4840,EMP110,2026-06-03 10:18:21,DEV-110-101,Interactive,False,Tokyo,True
b894072e-e318-4b57,EMP113,2026-06-03 08:30:17,DEV-113-101,Interactive,False,San Francisco,True
2a4a3d19-cb5d-4a4a,EMP115,2026-06-03 09:37:48,DEV-115-101,Interactive,False,San Francisco,True
d6d19e52-a6f8-46bc,EMP123,2026-06-03 09:04:01,DEV-123-101,Interactive,False,London,True
e7994077-aba0-4b67,EMP133,2026-06-03 08:49:12,DEV-133-101,Interactive,False,Bengaluru,True
e5ce40c0-893e-42c5,EMP134,2026-06-03 09:20:28,DEV-134-101,Interactive,False,London,True
1f587e0d-8ea8-416a,EMP135,2026-06-03 08:25:29,DEV-135-101,Interactive,False,London,True
63477f47-0185-401c,EMP138,2026-06-03 08:01:23,DEV-138-101,Interactive,False,London,True
4ac885a1-c5f9-4993,EMP145,2026-06-03 09:19:52,DEV-145-101,Interactive,False,New York,True
d0d51b6f-294f-4541,EMP146,2026-06-03 08:40:56,DEV-146-101,Interactive,False,London,True
f4ec369c-a72a-4392,EMP147,2026-06-03 09:35:10,DEV-147-101,Interactive,False,London,True
191b2a56-39b2-4280,EMP149,2026-06-03 10:44:04,DEV-149-101,Interactive,False,New York,True
e4c7a6cb-c4ab-4d53,EMP001,2026-06-04 10:44:09,DEV-001-101,Interactive,False,Tokyo,True
35bccd67-1310-4224,EMP006,2026-06-04 08:19:36,DEV-006-101,Interactive,False,San Francisco,True
2020e7a1-1d02-4f32,EMP008,2026-06-04 09:54:09,DEV-008-101,Interactive,False,London,True
7e355de0-5024-46a2,EMP009,2026-06-04 08:57:56,DEV-009-101,Interactive,False,London,True
e16db70b-1d9f-49cc,EMP014,2026-06-04 09:05:15,DEV-014-101,Interactive,False,London,True
c562eedd-4da9-4085,EMP033,2026-06-04 09:57:40,DEV-033-101,Interactive,False,Tokyo,True
b730861d-2429-43bc,EMP036,2026-06-04 08:19:09,DEV-036-101,Interactive,False,Bengaluru,True
d76f5498-e315-4ccc,EMP043,2026-06-04 10:27:21,DEV-043-101,Interactive,False,New York,True
481a9f58-c6bc-4675,EMP046,2026-06-04 08:05:07,DEV-046-101,Interactive,False,San Francisco,True
86f52fa3-bfcc-4daa,EMP051,2026-06-04 10:04:25,DEV-051-101,Interactive,False,Bengaluru,True
28e91c7b-69ea-4225,EMP062,2026-06-04 08:25:52,DEV-062-101,Interactive,False,London,True
01172ef9-0894-4dd6,EMP074,2026-06-04 08:52:09,DEV-074-101,Interactive,False,New York,True
97041eb0-7c42-457b,EMP077,2026-06-04 09:59:25,DEV-077-101,Interactive,False,New York,True
7e2be310-fe1e-4c5e,EMP079,2026-06-04 08:16:29,DEV-079-101,Interactive,False,San Francisco,True
6ac15057-cb40-4c1c,EMP083,2026-06-04 10:01:36,DEV-083-101,Interactive,False,Tokyo,True
cf20d2e5-36c3-4e1a,EMP085,2026-06-04 08:43:31,DEV-085-101,Interactive,False,London,True
f053e06b-7a83-4ec5,EMP087,2026-06-04 09:03:11,DEV-087-101,Interactive,False,New York,True
4837911a-d6a0-4b79,EMP088,2026-06-04 10:15:01,DEV-088-101,Interactive,False,Tokyo,True
7d845e8a-b6a7-47b6,EMP092,2026-06-04 09:06:15,DEV-092-101,Interactive,False,Bengaluru,True
1dee306c-414b-4cff,EMP093,2026-06-04 10:12:56,DEV-093-101,Interactive,False,San Francisco,True
389c8ef0-aed0-4490,EMP097,2026-06-04 09:10:10,DEV-097-101,Interactive,False,Bengaluru,True
b1c8e1d9-794e-4280,EMP101,2026-06-04 10:13:04,DEV-101-101,Interactive,False,New York,True
7f6e1672-7a0d-4c6d,EMP103,2026-06-04 10:18:20,DEV-103-101,Interactive,False,New York,True
64bb6c5c-f1e7-49e3,EMP106,2026-06-04 10:53:15,DEV-106-101,Interactive,False,New York,True
8d2ed163-e615-4bdb,EMP107,2026-06-04 10:19:45,DEV-107-101,Interactive,False,New York,True
28db9d7d-0ff2-4391,EMP108,2026-06-04 10:48:54,DEV-108-101,Interactive,False,New York,True
f5b1e8b7-7282-430e,EMP109,2026-06-04 10:24:17,DEV-109-101,Interactive,False,London,True
f84495c1-14c9-449d,EMP110,2026-06-04 10:52:11,DEV-110-101,Interactive,False,Tokyo,True
6a03e918-e5e5-4775,EMP111,2026-06-04 10:10:25,DEV-111-101,Interactive,False,New York,True
b53fbe9d-1a1d-4fcf,EMP112,2026-06-04 08:07:29,DEV-112-101,Interactive,False,London,True
77267cd0-83a5-46d5,EMP115,2026-06-04 09:28:29,DEV-115-101,Interactive,False,San Francisco,True
78c9bc57-ff3b-426c,EMP120,2026-06-04 10:27:46,DEV-120-101,Interactive,False,San Francisco,True
7be40c32-9f83-48a7,EMP127,2026-06-04 09:33:07,DEV-127-101,Interactive,False,San Francisco,True
d22100d4-0e32-4a7b,EMP137,2026-06-04 09:10:44,DEV-137-101,Interactive,False,Bengaluru,True
901c1720-ae49-423f,EMP140,2026-06-04 09:28:25,DEV-140-101,Interactive,False,New York,True
f3189375-eed8-4866,EMP144,2026-06-04 09:22:49,DEV-144-101,Interactive,False,New York,True
72a8242b-940f-4dac,EMP147,2026-06-04 09:45:47,DEV-147-101,Interactive,False,London,True
03a7b2a1-32b3-4ef6,EMP148,2026-06-04 09:12:42,DEV-148-101,Interactive,False,Tokyo,True
7d457417-559b-4faa,EMP149,2026-06-04 09:30:55,DEV-149-101,Interactive,False,New York,True
698da72a-5774-424c,EMP001,2026-06-05 09:40:16,DEV-001-101,Interactive,False,Tokyo,True
401cf040-9b81-422b,EMP003,2026-06-05 08:00:47,DEV-003-101,Interactive,False,Bengaluru,True
942bfc7b-e790-49e7,EMP009,2026-06-05 10:33:34,DEV-009-101,Interactive,False,London,True
5d1f6cdd-2cd1-4df4,EMP011,2026-06-05 08:27:46,DEV-011-101,Interactive,False,Bengaluru,True
