event_id,employee_id,timestamp,file_name,file_sensitivity,action,file_size_mb
85a1fafd-9169-4fb4,EMP032,2026-05-30 10:43:57,doc_516.docx,Internal,Write,5.38
3adcc6b0-c0b6-4353,EMP032,2026-05-30 13:11:57,doc_736.xlsx,Confidential,Read,3.48
26f6e977-b83b-49a3,EMP065,2026-05-30 16:38:04,doc_642.docx,Public,Read,4.23
409578b6-8164-42aa,EMP073,2026-05-30 17:48:41,doc_477.xlsx,Public,Read,6.7
e3c6c482-86dc-4880,EMP102,2026-05-30 16:01:50,doc_551.pdf,Internal,Read,0.67
533bcd36-306f-4156,EMP102,2026-05-30 17:58:50,doc_264.docx,Internal,Read,1.85
d742040a-7554-4622,EMP015,2026-05-31 18:15:02,doc_920.pdf,Public,Read,1.06
7a82edbf-2882-4df0,EMP032,2026-05-31 15:15:36,doc_389.xlsx,Public,Read,7.49
04bf4cbd-c589-4d2a,EMP005,2026-06-01 12:16:49,doc_628.docx,Public,Write,3.71
43012429-04a4-4d77,EMP005,2026-06-01 16:37:49,doc_286.docx,Internal,Read,3.21
443d54a6-6494-4031,EMP010,2026-06-01 14:29:39,doc_310.docx,Public,Read,6.82
19c897ce-f91c-4a0f,EMP010,2026-06-01 14:01:39,doc_946.xlsx,Public,Write,5.78
dd75bae2-1c27-40b5,EMP013,2026-06-01 11:22:32,doc_530.xlsx,Public,Read,2.78
a15d77fd-7758-4efd,EMP013,2026-06-01 18:16:32,doc_850.xlsx,Public,Read,4.85
d20511b7-560e-4a92,EMP014,2026-06-01 14:01:21,doc_521.docx,Public,Read,3.44
da5930d4-ba91-4bc0,EMP016,2026-06-01 14:32:31,doc_358.pdf,Public,Write,1.58
514569e5-1184-4b95,EMP021,2026-06-01 16:15:24,doc_799.docx,Confidential,Write,7.28
3678896e-2d5f-4e49,EMP031,2026-06-01 10:31:39,doc_730.pdf,Internal,Write,0.46
ff33a62f-9394-4fcb,EMP031,2026-06-01 13:46:39,doc_165.xlsx,Public,Write,3.21
87b80dc2-df33-4726,EMP036,2026-06-01 14:22:30,doc_593.pdf,Public,Write,1.21
231906b1-b2e0-4861,EMP047,2026-06-01 13:41:47,doc_776.docx,Public,Read,6.29
520c8f72-0b42-41a5,EMP048,2026-06-01 10:08:21,doc_396.xlsx,Confidential,Read,2.82
023c1871-7165-45ba,EMP048,2026-06-01 10:14:21,doc_864.pdf,Public,Read,3.97
145c920c-0068-4e76,EMP052,2026-06-01 16:28:36,doc_218.pdf,Public,Read,0.41
a271e945-4c29-44f8,EMP052,2026-06-01 15:15:36,doc_356.docx,Internal,Write,2.06
7c5b8c13-f977-4cc8,EMP054,2026-06-01 09:42:28,doc_158.pdf,Internal,Write,0.5
8e952d85-d0e6-42e3,EMP055,2026-06-01 15:09:40,doc_774.xlsx,Internal,Write,3.54
9de9cc20-c8d6-4c52,EMP055,2026-06-01 17:58:40,doc_678.docx,Public,Write,1.54
481836d8-1fbd-4ef3,EMP057,2026-06-01 09:32:59,doc_686.pdf,Internal,Write,1.95
926cd797-57ec-492b,EMP057,2026-06-01 14:21:59,doc_689.docx,Confidential,Read,3.24
f24937c7-7faa-4368,EMP064,2026-06-01 16:09:31,doc_114.docx,Confidential,Write,6.32
642bc718-1515-486c,EMP064,2026-06-01 11:54:31,doc_937.docx,Confidential,Read,7.03
5a7fed11-c388-4edf,EMP066,2026-06-01 13:12:18,doc_279.pdf,Public,Read,5.51
bc12af73-123a-4a92,EMP068,2026-06-01 12:39:42,doc_548.pdf,Public,Read,5.43
bdfcf755-0a4d-4006,EMP069,2026-06-01 15:54:47,doc_299.xlsx,Public,Write,1.21
aed7aa60-67a7-44d3,EMP070,2026-06-01 11:53:01,doc_102.pdf,Public,Write,1.65
cbf00f4b-a3ef-4a51,EMP078,2026-06-01 14:07:38,doc_379.docx,Public,Write,5.61
2d2e45ca-ef6d-4e11,EMP080,2026-06-01 11:45:22,doc_523.docx,Public,Read,2.02
706afe9b-baf5-4872,EMP080,2026-06-01 13:51:22,doc_728.pdf,Public,Read,6.52
c539edbf-4ff0-4c67,EMP081,2026-06-01 10:56:24,doc_196.docx,Internal,Read,2.3
2100d0da-b0c1-404f,EMP083,2026-06-01 15:24:20,doc_264.xlsx,Public,Write,1.96
cce56d93-8c21-4bbf,EMP083,2026-06-01 12:08:20,doc_186.xlsx,Public,Write,7.24
1ed668a3-fa23-49af,EMP086,2026-06-01 16:42:10,doc_880.pdf,Public,Read,7.46
015b61fb-ca25-4a25,EMP090,2026-06-01 12:48:31,doc_440.xlsx,Public,Write,3.78
da6b8405-4812-4703,EMP091,2026-06-01 10:51:13,doc_418.xlsx,Public,Write,6.99
b6693cd1-912e-4b4b,EMP091,2026-06-01 15:45:13,doc_129.pdf,Public,Read,0.39
d5afaf72-d5c2-4e9f,EMP102,2026-06-01 14:41:55,doc_815.pdf,Public,Read,0.18
ca21ff4d-9c3d-4018,EMP105,2026-06-01 14:37:37,doc_234.docx,Public,Read,4.37
839ca8eb-e3aa-4f72,EMP105,2026-06-01 13:47:37,doc_597.xlsx,Public,Read,1.73
d20e04fe-27dd-46e1,EMP107,2026-06-01 15:00:28,doc_126.xlsx,Public,Write,2.02
4ace6500-d2aa-4333,EMP114,2026-06-01 10:49:15,doc_982.pdf,Public,Read,1.22
ed1d5bd9-0890-4972,EMP114,2026-06-01 13:58:15,doc_198.xlsx,Public,Read,3.02
99a9edd3-60c6-4fc3,EMP116,2026-06-01 15:43:45,doc_914.pdf,Public,Write,2.58
5c4a857a-9746-4c62,EMP116,2026-06-01 14:52:45,doc_703.xlsx,Confidential,Read,6.52
9a33ff31-d850-4704,EMP119,2026-06-01 12:23:09,doc_932.pdf,Public,Write,1.6
6131579f-9723-49ed,EMP119,2026-06-01 11:34:09,doc_146.docx,Internal,Write,6.89
ea9bb1fc-6545-4956,EMP122,2026-06-01 11:35:37,doc_476.pdf,Internal,Read,5.45
351f719f-6c7a-44be,EMP122,2026-06-01 17:02:37,doc_352.docx,Public,Write,1.03
ffd26384-5cf9-4817,EMP127,2026-06-01 12:04:56,doc_123.xlsx,Internal,Write,4.53
b1aef660-d52a-45a7,EMP137,2026-06-01 12:27:34,doc_999.pdf,Public,Write,3.42
3a4ff49e-ca4b-4d98,EMP137,2026-06-01 10:49:34,doc_796.xlsx,Public,Read,3.08
35a037a9-48bc-4d2e,EMP140,2026-06-01 12:04:00,doc_631.docx,Public,Read,2.68
2615b5cf-206b-497c,EMP144,2026-06-01 13:29:13,doc_258.pdf,Restricted,Read,3.08
82aaa1a7-fcf7-49db,EMP145,2026-06-01 09:46:52,doc_637.xlsx,Confidential,Write,6.51
69df7d8c-dba7-48ff,EMP145,2026-06-01 10:51:52,doc_977.docx,Public,Write,0.6
06a6aed2-97dc-43ff,EMP147,2026-06-01 17:15:30,doc_774.docx,Public,Read,1.04
479295a4-db69-483b,EMP003,2026-06-02 08:25:26,doc_853.docx,Public,Read,4.04
f3d8f510-28a1-4ebe,EMP004,2026-06-02 09:49:27,doc_936.xlsx,Internal,Write,4.33
91ca674e-a336-4f57,EMP004,2026-06-02 12:09:27,doc_831.xlsx,Public,Write,7.62
d0d67d37-7769-4ada,EMP013,2026-06-02 10:50:28,doc_651.xlsx,Confidential,Read,6.04
528a4eff-877d-43ac,EMP013,2026-06-02 17:17:28,doc_616.xlsx,Internal,Write,5.36
e7583a0b-b1f0-4e48,EMP015,2026-06-02 10:05:37,doc_983.docx,Public,Write,1.81
a31bf3a4-dd92-4bd7,EMP015,2026-06-02 10:38:37,doc_543.pdf,Public,Read,7.02
316694e3-36e3-4c16,EMP016,2026-06-02 11:57:36,doc_792.xlsx,Public,Read,1.74
daeef693-07da-4eb1,EMP020,2026-06-02 15:45:37,doc_399.docx,Public,Read,5.45
1189c2c2-0565-47c7,EMP026,2026-06-02 17:50:23,doc_952.docx,Confidential,Write,2.37
6839821c-6158-4de1,EMP026,2026-06-02 18:00:23,doc_707.pdf,Public,Write,0.43
6ade17a1-d65f-444f,EMP028,2026-06-02 14:15:03,doc_572.pdf,Public,Write,1.44
ca5742e6-18af-4de5,EMP032,2026-06-02 13:58:10,doc_377.xlsx,Public,Read,4.75
cdf8aca0-1640-405c,EMP034,2026-06-02 16:12:14,doc_429.docx,Internal,Write,3.41
6aa3edeb-70c3-45eb,EMP039,2026-06-02 14:28:19,doc_522.xlsx,Public,Write,1.74
0c8d38d2-e724-4201,EMP040,2026-06-02 17:33:34,doc_893.pdf,Public,Write,6.6
fcc47feb-7fde-4522,EMP041,2026-06-02 14:40:36,doc_893.xlsx,Public,Write,6.64
c2bf096a-d9cf-4370,EMP041,2026-06-02 13:48:36,doc_172.docx,Restricted,Write,5.92
42e1d686-be31-4a1f,EMP048,2026-06-02 14:20:57,doc_677.docx,Public,Read,6.33
34eb3db0-0fa2-4b9e,EMP048,2026-06-02 14:12:57,doc_201.docx,Public,Write,5.12
1f7c8d32-60b6-4fc6,EMP050,2026-06-02 12:44:37,doc_419.xlsx,Public,Read,5.86
14992552-c1ee-43bb,EMP050,2026-06-02 11:20:37,doc_314.docx,Public,Read,1.61
0588573b-9d45-4a82,EMP053,2026-06-02 15:18:23,doc_260.xlsx,Internal,Read,2.91
4e05493f-a8ab-430c,EMP057,2026-06-02 10:16:01,doc_227.pdf,Public,Write,7.3
cd8da708-7908-454b,EMP057,2026-06-02 14:29:01,doc_394.xlsx,Public,Read,4.55
bfe7280e-77f6-4b06,EMP062,2026-06-02 16:41:46,doc_948.xlsx,Public,Write,3.3
890d3881-55bf-4356,EMP065,2026-06-02 11:16:17,doc_438.xlsx,Confidential,Read,0.14
4cac80f9-8f35-4331,EMP066,2026-06-02 14:24:00,doc_423.pdf,Public,Write,3.03
a85b087d-7329-4efc,EMP066,2026-06-02 16:03:00,doc_155.docx,Public,Read,6.18
cd8952df-68c4-4785,EMP077,2026-06-02 17:07:49,doc_703.xlsx,Public,Write,1.2
169bcb11-9044-47fb,EMP084,2026-06-02 12:18:23,doc_325.docx,Public,Write,2.02
93480eff-bc68-452c,EMP084,2026-06-02 15:54:23,doc_749.xlsx,Public,Write,3.11
140bb275-5beb-4963,EMP087,2026-06-02 16:02:10,doc_502.docx,Public,Read,5.18
def971a9-f6b6-4d53,EMP092,2026-06-02 14:13:23,doc_133.xlsx,Public,Read,1.38
189c99af-76dd-4454,EMP093,2026-06-02 15:39:27,doc_930.xlsx,Public,Write,2.82
f1923933-ef8a-48ff,EMP109,2026-06-02 10:45:38,doc_124.xlsx,Public,Write,3.84
f6d85004-fcd4-4563,EMP110,2026-06-02 13:06:07,doc_472.xlsx,Public,Read,2.14
d8102b68-0775-4ba8,EMP110,2026-06-02 11:43:07,doc_423.pdf,Public,Read,2.07
72752d7f-2997-44d1,EMP113,2026-06-02 10:34:16,doc_999.docx,Public,Write,7.93
25c24eef-c8fe-47ac,EMP116,2026-06-02 14:58:20,doc_879.docx,Confidential,Write,4.26
68e386c3-cd2d-4523,EMP119,2026-06-02 11:57:37,doc_652.pdf,Public,Read,5.78
e1c5e8b6-4e1a-4a20,EMP119,2026-06-02 12:17:37,doc_392.pdf,Public,Read,3.74
0bfbadfb-298e-4c1a,EMP122,2026-06-02 17:20:10,doc_329.xlsx,Public,Write,2.58
6b8a873a-9aa9-4d00,EMP122,2026-06-02 15:35:10,doc_174.xlsx,Confidential,Read,7.16
40273375-3e1e-4940,EMP133,2026-06-02 16:56:01,doc_851.docx,Public,Read,3.43
421153a4-9ba2-4842,EMP138,2026-06-02 18:06:39,doc_359.docx,Public,Read,1.18
abe25ea3-a6d6-4609,EMP138,2026-06-02 15:45:39,doc_787.xlsx,Internal,Read,4.29
ccd53408-7c91-43b3,EMP142,2026-06-02 12:43:25,doc_219.docx,Public,Read,7.56
227c712b-91c0-4593,EMP147,2026-06-02 12:44:14,doc_331.docx,Internal,Write,6.42
6d659ab8-ae91-4f54,EMP147,2026-06-02 08:43:14,doc_961.pdf,Public,Write,3.63
27f0adc0-003e-40d2,EMP002,2026-06-03 10:09:43,doc_964.xlsx,Public,Read,4.76
48eef6cc-100c-4aa9,EMP002,2026-06-03 16:03:43,doc_298.docx,Public,Write,4.7
b8bb3d68-457e-45f4,EMP003,2026-06-03 10:19:11,doc_708.xlsx,Internal,Write,3.19
007bac0c-c31d-485c,EMP003,2026-06-03 11:36:11,doc_388.pdf,Public,Read,0.98
4c8cb468-9350-40cd,EMP004,2026-06-03 12:40:59,doc_811.docx,Internal,Write,6.45
ae280ea5-d2b2-453d,EMP004,2026-06-03 15:16:59,doc_463.pdf,Public,Read,5.96
afa5bf5d-bdfe-494b,EMP005,2026-06-03 11:02:43,doc_489.xlsx,Public,Write,1.91
414cbde2-ea9b-4db6,EMP005,2026-06-03 10:04:43,doc_743.docx,Public,Write,3.03
730d143d-7d76-4617,EMP007,2026-06-03 14:56:39,doc_515.docx,Internal,Read,4.13
eb726161-7c0a-4b3f,EMP008,2026-06-03 15:13:35,doc_279.pdf,Internal,Read,6.6
8bf44b27-e8ec-4f71,EMP017,2026-06-03 13:59:18,doc_392.pdf,Confidential,Write,0.13
2fa4227f-57a4-4a5d,EMP017,2026-06-03 17:05:18,doc_382.docx,Public,Read,0.33
fbab9aaf-da8f-4897,EMP021,2026-06-03 10:28:38,doc_107.pdf,Public,Write,2.93
e2b4803d-eaef-4307,EMP024,2026-06-03 14:05:01,doc_690.docx,Public,Write,4.11
a6f37bc6-995e-4159,EMP029,2026-06-03 15:51:08,doc_612.pdf,Internal,Read,5.65
6fefb05c-9e1a-48ed,EMP029,2026-06-03 13:03:08,doc_918.xlsx,Public,Write,2.25
b0eba1eb-313f-4c70,EMP031,2026-06-03 12:04:45,doc_376.xlsx,Public,Read,4.72
c0c83e0e-1bb0-4c78,EMP041,2026-06-03 15:26:54,doc_597.xlsx,Public,Read,2.42
c2f32ddb-fda4-449a,EMP041,2026-06-03 15:45:54,doc_880.pdf,Public,Write,5.55
9b0dbadc-3832-4a6d,EMP042,2026-06-03 11:09:19,doc_423.docx,Public,Read,3.13
322445b8-9343-4934,EMP043,2026-06-03 13:52:12,doc_722.pdf,Public,Write,2.96
b924302d-db55-4830,EMP044,2026-06-03 17:16:49,doc_459.pdf,Public,Write,1.55
e2608076-a804-43a6,EMP044,2026-06-03 12:50:49,doc_222.docx,Confidential,Read,6.42
69481e7e-6e32-419e,EMP047,2026-06-03 13:27:31,doc_498.pdf,Public,Read,2.3
00834de5-cc75-47bd,EMP051,2026-06-03 13:30:05,doc_674.docx,Public,Write,0.94
427a27b0-33ae-4a97,EMP055,2026-06-03 12:41:42,doc_338.pdf,Internal,Write,5.87
aa3e6467-9b98-40c2,EMP064,2026-06-03 17:15:21,doc_576.xlsx,Internal,Write,6.13
6d1a9e85-3f6b-432c,EMP064,2026-06-03 10:45:21,doc_858.pdf,Public,Write,5.41
96c6873e-3c87-46b0,EMP069,2026-06-03 10:11:43,doc_212.docx,Public,Read,5.54
64bfd4ab-8a4a-45cf,EMP075,2026-06-03 12:50:04,doc_662.xlsx,Public,Read,2.91
b73c9479-1b1f-4679,EMP084,2026-06-03 17:11:35,doc_826.xlsx,Public,Write,6.45
c7759580-d879-4cfd,EMP087,2026-06-03 09:53:24,doc_693.docx,Public,Write,2.28
5e6591eb-7973-43e5,EMP089,2026-06-03 13:51:15,doc_114.pdf,Public,Read,4.67
a138cf62-9d5c-4d86,EMP089,2026-06-03 14:07:15,doc_832.docx,Internal,Write,4.16
0236a467-ff54-486f,EMP096,2026-06-03 14:30:40,doc_968.pdf,Public,Write,2.66
c6005dae-ff98-4d31,EMP096,2026-06-03 13:43:40,doc_173.xlsx,Internal,Write,0.59
36070113-c3fc-4290,EMP099,2026-06-03 10:18:14,doc_699.xlsx,Internal,Write,7.96
c1b8742c-26de-4726,EMP099,2026-06-03 10:08:14,doc_946.docx,Internal,Write,1.36
fb21c9b2-b0fe-44c7,EMP101,2026-06-03 13:53:04,doc_175.xlsx,Public,Write,6.71
da513faa-2216-4252,EMP110,2026-06-03 11:47:21,doc_449.docx,Public,Read,3.75
7f13c9ce-1ed0-4bcb,EMP110,2026-06-03 13:23:21,doc_145.xlsx,Public,Write,0.98
cc90af5f-e2ad-4f34,EMP113,2026-06-03 16:26:17,doc_759.xlsx,Public,Write,3.42
78ec89ae-9d4d-4bdc,EMP115,2026-06-03 16:23:48,doc_640.xlsx,Internal,Read,3.98
48c9501d-2de6-411c,EMP123,2026-06-03 10:19:01,doc_534.xlsx,Public,Read,4.31
8142eb89-3ec7-456f,EMP123,2026-06-03 09:22:01,doc_885.docx,Public,Read,0.64
776b2c4c-cf48-4b4c,EMP133,2026-06-03 15:34:12,doc_136.docx,Internal,Write,6.04
3a254398-d5db-4c8a,EMP134,2026-06-03 16:22:28,doc_947.pdf,Internal,Read,0.26
61031c20-153e-46fc,EMP134,2026-06-03 10:38:28,doc_420.xlsx,Public,Read,5.61
44fe6d13-a26e-4aa5,EMP135,2026-06-03 08:57:29,doc_332.docx,Public,Read,0.6
8d47059e-b561-4a5e,EMP138,2026-06-03 10:10:23,doc_560.docx,Public,Read,0.28
6c89baea-5e75-485f,EMP145,2026-06-03 17:05:52,doc_517.docx,Public,Write,6.24
e8e0a527-752a-40ad,EMP146,2026-06-03 10:42:56,doc_281.docx,Public,Read,3.39
0d801768-42ac-434d,EMP146,2026-06-03 10:08:56,doc_357.pdf,Public,Read,3.38
a8e62e76-5295-49e5,EMP147,2026-06-03 10:00:10,doc_783.xlsx,Public,Read,5.6
c3f37c4b-1a74-4852,EMP147,2026-06-03 10:44:10,doc_254.xlsx,Public,Read,2.43
e35fb310-9d69-4974,EMP149,2026-06-03 15:02:04,doc_138.xlsx,Public,Write,5.57
e9443f6d-4564-430d,EMP149,2026-06-03 11:27:04,doc_828.pdf,Confidential,Read,3.01
a708b9fa-5a43-45f0,EMP001,2026-06-04 17:49:09,doc_180.docx,Restricted,Read,5.23
02be7e4b-2757-4374,EMP006,2026-06-04 09:44:36,doc_134.xlsx,Public,Write,3.67
f00d7240-9a1d-4918,EMP006,2026-06-04 08:35:36,doc_483.docx,Public,Write,7.64
b0131428-92b5-4d1c,EMP008,2026-06-04 17:02:09,doc_772.xlsx,Public,Write,2.54
6d812679-c399-4c34,EMP009,2026-06-04 09:44:56,doc_837.pdf,Public,Read,3.74
0e790a32-ddf5-42e1,EMP014,2026-06-04 14:13:15,doc_654.pdf,Public,Read,6.9
0b656da9-c89a-4e90,EMP033,2026-06-04 16:43:40,doc_399.pdf,Public,Read,7.33
6da19efd-953a-4d48,EMP036,2026-06-04 08:52:09,doc_106.xlsx,Public,Write,0.13
0fa73fdc-e6b0-44b4,EMP036,2026-06-04 09:23:09,doc_854.docx,Internal,Read,2.73
1e7f79c6-923d-4c2c,EMP043,2026-06-04 14:05:21,doc_230.xlsx,Public,Write,6.17
310d0109-0c96-482d,EMP046,2026-06-04 10:25:07,doc_624.xlsx,Public,Write,6.38
268d1dd4-1c19-484b,EMP046,2026-06-04 08:37:07,doc_807.xlsx,Confidential,Read,2.61
478f6163-d27d-4ae9,EMP051,2026-06-04 16:35:25,doc_188.pdf,Public,Write,1.39
a183a59e-10f9-4ae7,EMP051,2026-06-04 12:16:25,doc_932.xlsx,Public,Read,5.01
7bdb47aa-946d-4f51,EMP062,2026-06-04 11:26:52,doc_354.docx,Internal,Write,2.98
15e421ed-696d-4bb3,EMP062,2026-06-04 11:53:52,doc_291.xlsx,Public,Write,1.95
034036f5-a9a3-4850,EMP074,2026-06-04 11:07:09,doc_902.xlsx,Confidential,Write,2.09
7e6e2f68-681b-4f61,EMP074,2026-06-04 09:09:09,doc_844.xlsx,Public,Write,6.78
5d0c72aa-29b2-4345,EMP077,2026-06-04 16:28:25,doc_802.docx,Internal,Read,4.33
36eb214b-5a1d-4572,EMP077,2026-06-04 14:33:25,doc_737.xlsx,Public,Read,4.98
c6b062f3-9d09-4008,EMP079,2026-06-04 08:44:29,doc_318.xlsx,Restricted,Write,6.25
228db7b2-de0f-4307,EMP083,2026-06-04 14:53:36,doc_988.pdf,Public,Read,3.27
6acc64ed-1856-4fd9,EMP083,2026-06-04 15:52:36,doc_623.pdf,Public,Write,6.3
66f7b7ca-1ad6-4cab,EMP085,2026-06-04 14:55:31,doc_895.docx,Internal,Read,4.98
d3ef958b-cc50-4390,EMP087,2026-06-04 16:13:11,doc_735.pdf,Public,Write,4.01
1af87d8c-0916-4813,EMP087,2026-06-04 11:41:11,doc_663.xlsx,Public,Read,4.37
09273011-6acc-45f1,EMP088,2026-06-04 10:26:01,doc_567.docx,Public,Write,5.34
84738ac5-1404-4857,EMP092,2026-06-04 14:23:15,doc_560.xlsx,Confidential,Read,7.16
5f2e39b1-fa38-45d6,EMP093,2026-06-04 18:06:56,doc_627.docx,Public,Read,7.5
6e1db49e-9a46-4412,EMP097,2026-06-04 11:09:10,doc_936.docx,Public,Read,5.34
cf4bc8cf-bf32-4410,EMP101,2026-06-04 15:02:04,doc_757.xlsx,Public,Read,1.34
0065f301-8f94-465b,EMP101,2026-06-04 17:38:04,doc_480.xlsx,Public,Read,0.58
52481800-114b-4621,EMP103,2026-06-04 14:13:20,doc_724.xlsx,Public,Read,6.83
c63ba0a2-9a03-4f74,EMP103,2026-06-04 16:00:20,doc_890.pdf,Public,Read,1.69
86315f13-ca4c-49ae,EMP106,2026-06-04 18:00:15,doc_468.docx,Public,Write,0.81
4b6978a6-b0fe-436a,EMP106,2026-06-04 13:06:15,doc_824.docx,Public,Write,1.73
53ed3eff-2728-48a4,EMP107,2026-06-04 12:44:45,doc_474.xlsx,Public,Read,3.54
057c5e37-2d34-4787,EMP107,2026-06-04 16:33:45,doc_227.xlsx,Public,Write,2.11
e0aafd72-1dff-4a69,EMP108,2026-06-04 12:54:54,doc_961.xlsx,Internal,Read,5.96
248dbd46-cde3-428f,EMP108,2026-06-04 12:12:54,doc_926.xlsx,Public,Write,4.14
2de8a8fb-10b0-446a,EMP109,2026-06-04 17:14:17,doc_650.pdf,Internal,Read,2.94
57b5f85e-8493-4914,EMP109,2026-06-04 12:41:17,doc_709.xlsx,Public,Read,0.6
05504e48-fd8d-4232,EMP110,2026-06-04 14:43:11,doc_928.pdf,Public,Write,2.82
86a2efe9-bce4-4bcb,EMP111,2026-06-04 17:34:25,doc_997.pdf,Public,Read,3.78
258b2649-1819-405f,EMP112,2026-06-04 09:09:29,doc_677.docx,Public,Write,4.41
c22fc820-70c0-40ae,EMP115,2026-06-04 16:01:29,doc_384.pdf,Public,Write,4.7
a33c99d0-53b2-445a,EMP115,2026-06-04 11:21:29,doc_688.xlsx,Public,Write,6.93
01ca7184-3649-49bf,EMP120,2026-06-04 13:16:46,doc_440.pdf,Public,Write,3.63
b06c9213-04e2-4f25,EMP127,2026-06-04 13:29:07,doc_413.pdf,Public,Write,5.4
903356df-b48b-4401,EMP137,2026-06-04 12:54:44,doc_454.xlsx,Public,Write,3.69
b8d013c8-3a90-43e7,EMP140,2026-06-04 13:31:25,doc_775.docx,Public,Write,2.62
d8f311c6-4976-4df1,EMP144,2026-06-04 15:20:49,doc_987.pdf,Public,Read,2.99
1fc59928-b014-4a84,EMP144,2026-06-04 15:09:49,doc_676.docx,Public,Read,1.31
5ebe5b46-6c8f-4e00,EMP147,2026-06-04 13:02:47,doc_157.xlsx,Public,Read,4.44
21350659-3b62-453f,EMP148,2026-06-04 09:37:42,doc_887.pdf,Internal,Write,6.51
a5b4b357-511d-41f8,EMP149,2026-06-04 13:13:55,doc_664.docx,Confidential,Write,3.39
83f669e3-67e9-443d,EMP149,2026-06-04 11:47:55,doc_482.pdf,Internal,Write,5.36
fecef485-a9a1-4cc2,EMP001,2026-06-05 16:35:16,doc_406.pdf,Public,Read,3.58
f652db1d-1e67-4a14,EMP001,2026-06-05 12:58:16,doc_570.docx,Public,Read,0.27
e8cfd5d2-b665-4373,EMP003,2026-06-05 11:01:47,doc_128.pdf,Confidential,Read,6.32
e844c26c-779a-4ec3,EMP009,2026-06-05 16:15:34,doc_249.pdf,Restricted,Read,2.99
e3a1160f-5939-4798,EMP009,2026-06-05 10:54:34,doc_479.xlsx,Confidential,Read,0.42
f2bd1ade-43f6-4cd4,EMP011,2026-06-05 09:42:46,doc_941.xlsx,Public,Write,3.83
9262fd5b-f785-43fe,EMP012,2026-06-05 11:11:23,doc_931.xlsx,Confidential,Read,7.06
377fb5fb-862f-4460,EMP012,2026-06-05 14:02:23,doc_313.docx,Internal,Read,5.94
4f1e96f2-0b66-4b27,EMP014,2026-06-05 11:46:04,doc_346.docx,Public,Read,5.23
5876c011-67b6-4325,EMP017,2026-06-05 17:51:21,doc_194.xlsx,Public,Read,1.66
624ca8c6-d4b8-4142,EMP017,2026-06-05 17:07:21,doc_572.docx,Public,Read,0.4
cb668a80-8887-418f,EMP021,2026-06-05 14:53:21,doc_331.docx,Public,Write,0.64
3590aa2c-ae0f-42dd,EMP031,2026-06-05 14:35:18,doc_516.xlsx,Internal,Write,3.46
2e3523e3-f29e-488b,EMP031,2026-06-05 10:35:18,doc_765.pdf,Public,Read,0.64
1f0ad1af-8c3f-41ce,EMP043,2026-06-05 17:03:00,doc_161.docx,Internal,Write,7.71
5b4f3ee6-e873-4fe7,EMP045,2026-06-05 16:17:22,doc_609.xlsx,Public,Write,6.01
beecced4-4626-4279,EMP048,2026-06-05 16:16:47,doc_365.xlsx,Internal,Read,1.19
19962be4-bd9d-45e5,EMP048,2026-06-05 11:05:47,doc_295.pdf,Public,Write,0.64
c5bab922-ada2-437a,EMP049,2026-06-05 16:54:42,doc_367.docx,Public,Write,5.94
223647d9-efca-4725,EMP051,2026-06-05 14:30:55,doc_737.xlsx,Public,Read,0.41
9095660e-3cc5-418e,EMP052,2026-06-05 18:11:30,doc_471.pdf,Public,Read,4.93
8538d3f6-3fe4-429d,EMP053,2026-06-05 11:46:58,doc_669.xlsx,Public,Read,7.4
a51f4aac-7f78-4d37,EMP064,2026-06-05 11:56:47,doc_100.xlsx,Public,Write,1.61
10b2fdf1-1b0b-43a8,EMP064,2026-06-05 14:43:47,doc_673.docx,Public,Write,4.24
a4872a40-3b7b-4e29,EMP065,2026-06-05 11:57:44,doc_650.xlsx,Public,Read,7.24
12722754-1d5e-468b,EMP067,2026-06-05 14:36:42,doc_418.docx,Public,Read,5.9
34b6efd8-3843-40d0,EMP072,2026-06-05 16:16:17,doc_110.pdf,Public,Write,2.63
3eb3cf94-5c57-4979,EMP075,2026-06-05 13:31:23,doc_108.pdf,Public,Write,7.14
f1dac85d-cc02-40b1,EMP085,2026-06-05 15:16:45,doc_538.docx,Internal,Write,5.08
87114005-31b1-4d8b,EMP085,2026-06-05 11:19:45,doc_147.xlsx,Public,Read,1.54
4e96adc7-5c11-4f51,EMP087,2026-06-05 10:28:28,doc_933.docx,Public,Write,3.1
5870c813-dd38-4c75,EMP089,2026-06-05 11:02:46,doc_850.pdf,Public,Write,7.64
a034ab81-91e7-4b69,EMP090,2026-06-05 09:22:08,doc_707.docx,Public,Read,1.24
008f36ed-382b-4f79,EMP090,2026-06-05 12:14:08,doc_221.xlsx,Public,Read,4.5
7c6c6c0f-23e0-44e8,EMP099,2026-06-05 11:06:47,doc_199.docx,Confidential,Write,3.91
7ae8a25f-1c30-40f9,EMP099,2026-06-05 16:28:47,doc_229.xlsx,Public,Read,2.28
011be078-bf3e-40d0,EMP105,2026-06-05 10:33:39,doc_463.xlsx,Public,Write,6.43
a4aeca3c-7097-4693,EMP106,2026-06-05 08:27:27,doc_975.xlsx,Internal,Write,3.2
40303763-0b42-4f9b,EMP108,2026-06-05 11:24:32,doc_735.docx,Confidential,Write,0.78
ac1258bb-d9ab-4ff2,EMP108,2026-06-05 08:44:32,doc_488.pdf,Internal,Read,2.82
